,Unnamed: 0,open,high,low,adjclose,amount,volume,str07,adjclose_15,true_adjclose_15,buy_profit,sell_profit
53.0,2002-05-15,7.11,7.19,7.07,7.08,20867998.0,2932397,716,7.767143,6.830000000000001,0.0,-0.6871427726745605
65.0,2002-05-31,6.85,6.95,6.8,6.81,10817950.0,1575200,687,7.4053745,7.1,0.5953745269775395,0.0
66.0,2002-06-03,6.78,6.85,6.7,6.81,12130797.0,1788356,681,7.390532,7.8100000000000005,0.5805320167541508,0.0
77.0,2002-06-18,6.9,7.01,6.88,7.0,9731616.0,1394100,689,7.560014,8.06,0.5600137710571289,0.0
78.0,2002-06-19,7.01,7.03,6.9,6.91,4682209.0,674000,700,7.5334334,7.98,0.623433437347412,0.0
79.0,2002-06-20,6.95,7.02,6.92,6.94,4899607.0,704400,691,7.538352,7.94,0.598352012634277,0.0
82.0,2002-06-25,7.95,8.36,7.8,7.9,267020016.0,32860800,781,8.989381,7.849999999999999,0.0,-1.089380836486816
84.0,2002-06-27,7.94,8.39,7.85,8.24,145382192.0,17835600,788,9.065325,8.0,0.0,-0.8253247833251951
86.0,2002-07-01,8.16,8.2,8.01,8.06,52187552.0,6452200,817,8.959573,7.849999999999999,0.0,-0.8995727920532222
89.0,2002-07-04,8.16,8.17,7.97,8.0,33802228.0,4208900,813,8.83841,7.69,0.0,-0.8384103775024414
93.0,2002-07-10,8.03,8.09,7.94,7.98,31722876.0,3973800,806,8.872116,7.71,0.0,-0.8921160888671871
96.0,2002-07-15,7.88,7.9,7.78,7.84,25570894.0,3272300,792,8.644141,7.700000000000001,0.0,-0.80414119720459
99.0,2002-07-18,7.9,8.05,7.86,8.0,33595708.0,4207900,785,8.52884,7.700000000000001,0.0,-0.5288400650024414
108.0,2002-07-31,7.8,7.83,7.7,7.71,6643865.0,853811,778,8.542261,7.74,0.8322611236572266,0.0
128.0,2002-08-28,7.8,7.8,7.72,7.74,4027732.0,520000,780,8.277848,7.179999999999999,0.0,-0.5378482437133787
132.0,2002-09-03,7.63,7.69,7.6,7.61,5388641.0,707055,762,8.237553,7.28,0.0,-0.6275526428222653
135.0,2002-09-06,7.45,7.53,7.38,7.38,7495402.0,1011354,745,8.154015,7.21,0.0,-0.7740145874023439
145.0,2002-09-20,7.28,7.31,7.19,7.22,3386963.0,466300,731,7.8689604,7.050000000000001,0.0,-0.6489603805541995
151.0,2002-10-08,7.2,7.2,7.12,7.16,2438649.0,341249,721,7.8020725,6.95,0.0,-0.6420725250244139
168.0,2002-10-31,7.02,7.06,6.96,6.97,2008655.0,286400,700,7.603558,6.599999999999999,0.0,-0.6335580635070803
174.0,2002-11-08,7.3,7.3,7.06,7.08,15875494.0,2229715,723,7.7858367,6.71,0.0,-0.7058366966247558
179.0,2002-11-15,6.9,7.0,6.69,6.86,10005276.0,1460027,696,7.561936,6.61,0.0,-0.7019359016418454
193.0,2002-12-05,6.65,6.65,6.58,6.6,1422011.0,215517,669,7.2006316,6.5,0.0,-0.6006316184997562
194.0,2002-12-06,6.6,6.7,6.56,6.61,1373360.0,207300,660,7.203754,6.48,0.0,-0.5937539482116696
196.0,2002-12-10,6.55,6.59,6.48,6.5,5677108.0,870992,655,7.1633577,6.4,0.0,-0.6633577346801758
197.0,2002-12-11,6.45,6.52,6.45,6.5,4445069.0,684350,650,7.13194,6.11,0.0,-0.6319398880004883
199.0,2002-12-13,6.49,6.57,6.42,6.54,1837098.0,283719,651,7.102096,6.1,0.0,-0.5620960807800293
200.0,2002-12-16,6.55,6.62,6.48,6.58,4592397.0,700393,654,7.123195,6.06,0.0,-0.5431951713562011
209.0,2002-12-27,6.46,6.5,6.4,6.48,14741710.0,2292949,650,7.1812806,7.02,0.7012806129455562,0.0
213.0,2003-01-03,6.08,6.11,6.02,6.08,5558763.0,915666,611,6.8390503,6.88,0.7590502929687499,0.0
221.0,2003-01-15,7.0,7.0,6.72,6.75,22721548.0,3300676,701,7.3425293,7.08,0.592529296875,0.0
225.0,2003-01-21,7.06,7.06,6.87,6.87,9535829.0,1373231,702,7.4906754,7.01,0.6206754493713378,0.0
229.0,2003-01-27,6.9,7.12,6.86,7.03,19818766.0,2812186,688,7.5962152,7.1,0.5662152481079099,0.0
235.0,2003-02-13,7.25,7.26,7.08,7.09,7575993.0,1056961,719,7.708366,7.0,0.0,-0.6183659172058107
236.0,2003-02-14,7.09,7.15,7.02,7.08,5946539.0,839500,709,7.6711364,6.98,0.0,-0.5911363792419433
237.0,2003-02-17,7.1,7.14,6.98,6.99,5789305.0,824144,708,7.659777,6.9,0.0,-0.6697771644592283
246.0,2003-02-28,7.07,7.07,6.98,7.0,3046412.0,434600,705,7.666284,7.19,0.6662840843200684,0.0
253.0,2003-03-11,6.88,6.95,6.85,6.91,2940696.0,425421,690,7.54683,7.480000000000001,0.6368301773071288,0.0
255.0,2003-03-13,6.94,6.98,6.9,6.94,4758424.0,685200,692,7.5280423,7.51,0.5880423164367672,0.0
260.0,2003-03-20,7.04,7.21,7.04,7.16,16427111.0,2296545,704,7.6658916,7.8100000000000005,0.505891647338867,0.0
263.0,2003-03-25,7.22,7.25,7.16,7.17,4973254.0,690800,725,7.7364097,8.14,0.5664096641540528,0.0
264.0,2003-03-26,7.15,7.18,7.11,7.15,4719246.0,660230,717,7.7357225,7.84,0.5857225418090817,0.0
266.0,2003-03-28,7.35,7.62,7.35,7.38,19107182.0,2548780,741,7.9686923,7.8,0.5886923027038575,0.0
269.0,2003-04-02,7.52,7.58,7.46,7.53,8337224.0,1108813,748,8.07691,7.539999999999999,0.5469100189208982,0.0
270.0,2003-04-03,7.49,7.54,7.4,7.51,6499038.0,870992,753,8.089575,7.249999999999999,0.0,-0.5795748138427737
275.0,2003-04-10,7.77,8.03,7.66,7.81,51312284.0,6526984,772,8.470257,7.46,0.0,-0.6602568054199223
276.0,2003-04-11,7.85,8.01,7.84,7.88,33427012.0,4205722,781,8.515464,7.83,0.0,-0.6354638290405275
285.0,2003-04-24,7.52,7.52,7.18,7.25,22244680.0,3043667,754,8.182491,8.45,0.9324913024902344,0.0
300.0,2003-05-27,8.37,8.5,8.15,8.45,33534704.0,4033641,839,9.0243,8.06,0.0,-0.574299621582032
310.0,2003-06-10,7.82,8.0,7.82,7.84,13384799.0,1690979,778,8.59111,7.82,0.0,-0.7511102294921876
319.0,2003-06-23,7.77,7.88,7.75,7.79,4313191.0,553104,781,8.529364,8.46,0.7393636322021484,0.0
320.0,2003-06-24,7.78,7.8,7.61,7.75,6599173.0,857080,779,8.487259,8.31,0.7372589111328125,0.0
338.0,2003-07-18,8.9,8.94,8.72,8.72,33631392.0,3813300,890,9.358968,8.62,0.0,-0.6389677810668939
343.0,2003-07-25,8.84,9.15,8.7,8.97,70742840.0,7909548,896,9.736941,8.52,0.0,-0.7669413375854486
353.0,2003-08-08,8.69,8.69,8.6,8.62,7841520.0,910095,870,9.40065,8.69,0.7806500244140633,0.0
355.0,2003-08-12,8.7,8.85,8.7,8.79,4059197.0,461298,870,9.377715,8.73,0.0,-0.5877151107788094
359.0,2003-08-18,8.5,8.64,8.48,8.57,3849202.0,451315,852,9.202603,8.3,0.0,-0.6326033401489255
376.0,2003-09-10,8.09,8.38,8.0,8.27,23759692.0,2895845,816,9.069654,8.31,0.7996544647216801,0.0
383.0,2003-09-19,8.03,8.05,8.0,8.02,1736890.0,216900,803,8.582223,9.06,0.5622229385375981,0.0
385.0,2003-09-23,7.81,8.07,7.78,8.02,21799636.0,2787889,786,8.597828,9.14,0.5778279113769536,0.0
390.0,2003-09-30,7.95,8.19,7.8,8.16,26299872.0,3301840,790,8.710623,9.77,0.5506227874755858,0.0
398.0,2003-10-17,9.03,9.14,8.9,9.06,45447736.0,5033838,883,9.608111,10.22,0.5481113815307612,0.0
402.0,2003-10-23,9.6,9.78,9.22,9.36,34623664.0,3613887,960,9.913993,10.4,0.5539928817749029,0.0
408.0,2003-10-31,9.51,9.69,9.35,9.55,27494480.0,2903662,953,10.171611,10.31,0.6216108322143548,0.0
409.0,2003-11-03,9.42,10.0,9.4,9.86,31363980.0,3243952,955,10.340758,10.4,0.48075832366943416,0.0
413.0,2003-11-07,10.35,10.68,10.11,10.22,53083540.0,5099908,1050,10.763322,10.46,0.5433218765258783,0.0
415.0,2003-11-11,10.75,10.8,10.38,10.63,21978218.0,2078091,1063,10.955194,11.16,0.3251944732666008,0.0
419.0,2003-11-17,10.58,10.6,10.3,10.36,7787526.0,743267,1059,10.911302,10.96,0.5513016128540045,0.0
425.0,2003-11-25,10.4,10.45,10.2,10.22,18711546.0,1815506,1040,10.75543,11.45,0.5354302215576165,0.0
427.0,2003-11-27,10.1,10.35,10.1,10.27,8696769.0,852612,1005,10.754805,11.3,0.4848046112060551,0.0
430.0,2003-12-02,10.86,11.22,10.81,11.16,34683744.0,3144083,1083,11.166169,11.81,0.006169166564941264,0.0
432.0,2003-12-04,11.2,11.23,10.9,11.04,21302642.0,1927455,1122,11.283914,11.98,0.2439136123657235,0.0
436.0,2003-12-10,11.2,11.35,11.06,11.22,14723407.0,1316931,1110,11.555407,11.43,0.3354065704345697,0.0
440.0,2003-12-16,11.6,11.65,11.02,11.45,24943516.0,2197092,1170,11.76865,14.22,0.31865005493164134,0.0
446.0,2003-12-24,11.8,12.1,11.74,11.95,29343394.0,2458692,1181,12.073636,15.32,0.12363605499267649,0.0
448.0,2003-12-26,11.9,12.0,11.65,11.96,15548797.0,1308550,1198,12.129185,15.329999999999998,0.16918472290038977,0.0
449.0,2003-12-29,11.7,11.85,11.52,11.78,10990917.0,939912,1196,12.069708,14.3,0.2897078704833991,0.0
450.0,2003-12-30,11.67,11.8,11.6,11.72,11581115.0,990547,1178,12.061207,14.9,0.3412068176269525,0.0
451.0,2003-12-31,11.52,11.72,11.25,11.43,36005580.0,3144469,1172,11.981433,14.639999999999999,0.551432914733887,0.0
457.0,2004-01-09,14.28,15.59,14.28,15.12,138368320.0,9054500,1424,14.102904,14.44,0.0,1.0170956802368156
458.0,2004-01-12,15.12,15.89,14.8,15.46,66046564.0,4275015,1512,14.394558,14.25,0.0,1.0654420471191415
462.0,2004-01-16,15.18,15.6,15.16,15.49,61413672.0,3966896,1532,14.727233,14.73,0.0,0.7627670669555666
466.0,2004-02-03,14.7,14.9,14.31,14.64,28905796.0,1994322,1490,14.680852,14.84,0.04085193634033146,0.0
470.0,2004-02-09,14.73,14.85,14.33,14.79,31815280.0,2182569,1475,14.829535,15.35,0.03953453063964929,0.0
472.0,2004-02-11,14.62,14.7,14.22,14.44,24805428.0,1729180,1477,14.743381,15.2,0.3033805465698247,0.0
473.0,2004-02-12,14.33,14.44,13.48,14.25,20966684.0,1476719,1444,14.5696745,14.960000000000003,0.3196744918823242,0.0
481.0,2004-02-24,14.78,14.88,14.48,14.84,11044223.0,755139,1488,14.906433,15.89,0.06643310546875014,0.0
485.0,2004-03-01,15.24,15.4,15.0,15.35,15767463.0,1036124,1514,15.313095,15.1,0.0,0.036904907226562145
489.0,2004-03-05,15.09,15.09,14.4,14.98,6611442.0,446980,1496,15.314162,15.53,0.33416225433349567,0.0
492.0,2004-03-10,14.87,15.1,14.69,15.09,25969384.0,1733439,1487,15.345199,15.13,0.25519863128662124,0.0
496.0,2004-03-16,15.95,16.08,15.45,15.89,22589844.0,1440925,1594,15.85191,15.699999999999998,0.0,0.03809036254882869
498.0,2004-03-18,15.2,15.6,14.87,15.23,19531732.0,1293716,1558,15.576214,16.35,0.34621383666992145,0.0
501.0,2004-03-23,15.0,15.33,14.89,15.1,19846740.0,1316411,1510,15.720061,15.6,0.620061302185059,0.0
503.0,2004-03-25,15.4,15.56,15.3,15.45,21156008.0,1373250,1549,15.821457,14.170000000000002,0.0,-0.3714569091796882
504.0,2004-03-26,15.4,15.59,15.2,15.53,7850186.0,510792,1545,15.868496,14.47,0.0,-0.33849594116211
505.0,2004-03-29,15.57,15.57,15.18,15.25,3577590.0,234700,1553,15.919512,13.89,0.0,-0.6695117950439453
515.0,2004-04-12,15.8,16.0,15.45,15.94,23847400.0,1526524,1596,16.495892,12.180000000000001,0.0,-0.5558915710449224
519.0,2004-04-16,14.2,14.8,14.11,14.47,18553216.0,1293495,1417,16.101442,11.929999999999998,0.0,-1.6314423370361322
530.0,2004-05-10,12.97,13.02,12.0,12.18,23801948.0,1935870,1298,14.084861,13.049999999999999,1.9048608016967776,0.0
545.0,2004-06-01,12.9,13.2,12.9,13.05,7115498.0,543919,1290,13.252428,11.78,0.0,-0.2024280548095696
552.0,2004-06-10,12.55,12.77,12.3,12.66,4240021.0,333940,1256,13.081151,11.88,0.0,-0.4211510086059569
554.0,2004-06-14,12.45,12.83,12.25,12.46,8069505.0,642059,1245,13.022335,11.959999999999999,0.0,-0.5623350524902335
557.0,2004-06-17,12.77,12.8,12.3,12.35,13731027.0,1098550,1279,12.962176,12.369999999999997,0.6121763229370121,0.0
559.0,2004-06-21,11.6,11.6,11.02,11.59,5779209.0,508759,1167,12.475029,12.290000000000001,0.8850289916992189,0.0
562.0,2004-06-24,11.8,12.1,11.61,11.8,13393388.0,1133220,1188,12.362804,12.830000000000002,0.5628044128417962,0.0
564.0,2004-06-28,11.8,12.14,11.8,11.93,5814198.0,485350,1196,12.312225,12.95,0.3822253417968753,0.0
572.0,2004-07-09,12.3,12.48,12.2,12.37,11641720.0,945250,1224,12.492655,11.3,0.0,-0.12265480041503984
573.0,2004-07-12,12.4,12.55,12.1,12.48,14577989.0,1183100,1237,12.523067,10.97,0.0,-0.04306747436523395
581.0,2004-07-22,12.96,12.96,12.0,12.27,24574912.0,1979606,1275,12.852186,10.94,0.0,-0.5821862030029301
583.0,2004-07-26,12.1,12.12,11.43,11.43,34879320.0,2947910,1220,12.531734,10.88,0.0,-1.1017344665527347
590.0,2004-08-04,10.03,11.0,10.03,10.38,23372128.0,2254500,1016,11.497844,10.9,1.1178437423706047,0.0
597.0,2004-08-13,10.75,11.11,10.72,11.0,29561476.0,2685906,1094,11.294978,11.0,0.0,0.0
599.0,2004-08-17,10.8,11.07,10.77,10.97,6929253.0,636779,1088,11.301916,10.94,0.0,-0.3319161224365228
601.0,2004-08-19,11.0,11.1,10.95,11.03,4213665.0,382390,1105,11.367431,10.85,0.0,-0.33743068695068423
604.0,2004-08-24,11.1,11.19,10.8,10.9,12056245.0,1106786,1110,11.41741,11.08,0.5174098968505856,0.0
607.0,2004-08-27,10.9,11.1,10.9,10.95,5472378.0,498651,1090,11.426246,12.399999999999999,0.47624568939209055,0.0
608.0,2004-08-30,10.94,11.08,10.92,11.0,1035461.0,93972,1095,11.401573,12.8,0.40157318115234375,0.0
610.0,2004-09-01,11.3,11.3,11.0,11.06,1994902.0,180600,1132,11.457338,12.940000000000001,0.3973383331298823,0.0
611.0,2004-09-02,10.93,11.06,10.85,10.93,3043698.0,278001,1106,11.389108,13.18,0.45910770416259794,0.0
612.0,2004-09-03,10.92,11.1,10.92,11.0,2929381.0,266500,1093,11.4532585,13.31,0.4532585144042969,0.0
614.0,2004-09-07,10.81,11.0,10.8,10.94,1914009.0,176641,1088,11.410005,13.58,0.4700046157836919,0.0
620.0,2004-09-15,11.11,11.8,11.05,11.45,35220432.0,3079724,1108,11.730413,12.45,0.28041343688964915,0.0
627.0,2004-09-24,13.25,14.01,13.25,13.31,149039872.0,10939538,1318,13.336686,10.07,0.0,-0.02668613433837841
632.0,2004-10-08,13.42,13.8,13.0,13.77,35623636.0,2659640,1333,13.514391,9.14,0.0,0.25560905456542926
633.0,2004-10-11,13.7,13.79,13.44,13.65,22184680.0,1630440,1377,13.582186,9.02,0.0,0.06781425476074254
635.0,2004-10-13,12.7,12.94,12.3,12.45,15544373.0,1245304,1276,13.0561495,9.22,0.0,-0.6061494827270515
652.0,2004-11-05,9.22,9.46,9.16,9.45,14950631.0,1598198,918,9.878125,9.38,0.0,-0.428125190734864
655.0,2004-11-10,9.35,9.79,9.32,9.7,21398604.0,2223213,941,10.005248,9.35,0.0,-0.3052480697631843
658.0,2004-11-15,9.33,9.78,9.26,9.77,40311636.0,4229907,933,10.127444,9.2,0.0,-0.35744426727294965
677.0,2004-12-10,9.46,9.68,9.35,9.36,18412896.0,1928900,950,9.934076,8.18,0.0,-0.5740763092041021
687.0,2004-12-24,8.0,8.1,7.91,8.09,16795088.0,2093915,806,9.075759,7.38,0.0,-0.9857589340209962
692.0,2004-12-31,8.2,8.21,8.07,8.18,9275701.0,1136499,821,8.699815,8.16,0.0,-0.5198147964477542
694.0,2005-01-05,8.09,8.09,7.77,7.84,23634876.0,2996260,815,8.620267,8.05,0.7802669143676759,0.0
695.0,2005-01-06,7.84,7.84,7.66,7.75,10910298.0,1414195,784,8.547145,7.93,0.797144889831543,0.0
696.0,2005-01-07,7.7,7.9,7.66,7.69,7457146.0,962030,775,8.54246,8.02,0.8524604415893551,0.0
699.0,2005-01-12,7.68,7.93,7.66,7.9,14970206.0,1910689,768,8.491465,8.37,0.5914646148681637,0.0
700.0,2005-01-13,7.88,7.95,7.78,7.89,9964783.0,1267089,790,8.475649,8.71,0.5856488800048831,0.0
709.0,2005-01-26,8.14,8.15,8.0,8.05,22143254.0,2751856,818,8.663099,8.73,0.613099288940429,0.0
716.0,2005-02-04,8.63,9.08,8.53,8.94,42259688.0,4785701,871,9.353267,7.95,0.0,-0.41326671600341847
717.0,2005-02-16,8.98,9.13,8.95,9.07,29428682.0,3259558,894,9.443967,8.05,0.0,-0.3739668655395505
722.0,2005-02-23,8.96,8.96,8.65,8.67,49386748.0,5630105,896,9.530334,7.55,0.0,-0.8603344726562501
723.0,2005-02-24,8.67,8.74,8.49,8.53,44149128.0,5142272,867,9.399406,7.29,0.0,-0.8694064331054694
725.0,2005-02-28,8.75,8.91,8.57,8.85,44496432.0,5071701,873,9.5425205,7.0,0.0,-0.6925205230712894
737.0,2005-03-16,7.7,7.7,7.47,7.55,17898232.0,2368530,765,8.420568,6.56,0.0,-0.8705684661865236
740.0,2005-03-21,7.06,7.15,6.97,7.0,14468956.0,2063300,711,8.032675,6.9,0.0,-1.032674789428711
744.0,2005-03-25,6.66,6.73,6.53,6.57,19395136.0,2935118,669,7.3636165,6.8,0.7936164665222165,0.0
759.0,2005-04-15,6.95,7.0,6.78,6.8,18749612.0,2719300,706,7.6417794,6.450000000000001,0.0,-0.8417794227600099
760.0,2005-04-18,6.71,6.85,6.5,6.8,14992058.0,2252005,680,7.5584283,6.26,0.0,-0.7584282875061037
766.0,2005-04-26,6.35,6.47,6.26,6.41,36135852.0,5645343,636,7.3167405,6.25,0.0,-0.9067405128479002
773.0,2005-05-12,6.35,6.56,6.32,6.49,15049072.0,2319900,637,6.901132,6.32,0.0,-0.41113210678100565
774.0,2005-05-13,6.48,6.51,6.4,6.45,12299487.0,1902600,649,6.973194,6.63,0.523194122314453,0.0
776.0,2005-05-17,6.2,6.32,6.15,6.27,6527097.0,1041902,626,6.9750056,6.959999999999999,0.7050056266784672,0.0
777.0,2005-05-19,6.22,6.5,6.21,6.48,9404125.0,1478124,627,7.0983195,6.82,0.6183195304870601,0.0
784.0,2005-05-30,6.19,6.38,6.15,6.37,4046864.0,644038,619,6.7505126,6.63,0.38051259994506825,0.0
791.0,2005-06-08,6.56,7.0,6.56,6.96,48230320.0,6999723,656,7.334662,6.8,0.0,-0.3746619606018067
795.0,2005-06-14,6.72,6.72,6.55,6.59,19223040.0,2909733,662,7.2886763,6.55,0.0,-0.6986762619018556
801.0,2005-06-22,6.58,6.59,6.5,6.52,5509715.0,841896,658,7.1126385,6.25,0.0,-0.5926384735107426
802.0,2005-06-23,6.5,6.8,6.48,6.72,11071510.0,1653431,652,7.211458,6.309999999999999,0.0,-0.49145820617675806
805.0,2005-06-28,6.75,6.79,6.68,6.7,7928243.0,1179775,682,7.2765713,6.160000000000001,0.0,-0.5765712738037108
813.0,2005-07-08,6.28,6.3,6.18,6.19,1722175.0,277180,630,6.8833284,6.88,0.6933284378051754,0.0
818.0,2005-07-15,6.31,6.31,6.26,6.3,4686563.0,745812,631,6.8450055,7.17,0.545005512237549,0.0
822.0,2005-07-21,6.48,6.5,6.35,6.43,3220347.0,501950,648,6.8839436,7.55,0.4539435577392581,0.0
832.0,2005-08-04,7.06,7.19,7.03,7.09,9605637.0,1348654,713,7.6346645,7.08,0.0,-0.5446645355224611
837.0,2005-08-11,7.08,7.65,7.04,7.55,70079904.0,9492242,711,8.133355,7.5,0.0,-0.5833551406860353
838.0,2005-08-12,7.65,7.66,7.18,7.32,41297884.0,5552303,755,8.074147,7.38,0.7541472244262692,0.0
841.0,2005-08-17,7.13,7.18,7.02,7.13,17387104.0,2449102,714,7.8825097,7.249999999999999,0.7525097084045411,0.0
845.0,2005-08-23,7.12,7.16,6.95,7.01,22160004.0,3148788,711,7.7000647,7.269999999999999,0.6900646591186526,0.0
847.0,2005-08-25,6.81,7.15,6.81,7.08,29023558.0,4124057,705,7.7593913,7.24,0.6793913078308105,0.0
850.0,2005-08-30,7.08,7.35,7.01,7.21,12071590.0,1682202,708,7.803526,7.0,0.0,-0.5935259246826172
862.0,2005-09-15,7.35,7.35,7.23,7.24,6676873.0,918338,732,7.8891497,7.11,0.0,-0.6491496658325193
877.0,2005-10-13,7.16,7.19,7.1,7.11,7504127.0,1051401,724,7.780344,7.75,0.6703440093994137,0.0
882.0,2005-10-20,7.22,7.8,7.16,7.66,21604468.0,2897300,722,7.9927206,7.790000000000001,0.33272060394287095,0.0
883.0,2005-10-21,7.66,7.92,7.53,7.63,18764244.0,2416610,766,8.093176,8.03,0.46317588806152354,0.0
890.0,2005-11-01,7.73,7.85,7.69,7.74,8580567.0,1102765,776,8.37984,8.32,0.6398398971557615,0.0
894.0,2005-11-07,7.8,7.93,7.71,7.76,11963874.0,1534237,786,8.433483,8.14,0.6734831237792971,0.0
896.0,2005-11-09,7.8,7.9,7.7,7.78,13407505.0,1719429,780,8.470181,8.33,0.6901814651489255,0.0
905.0,2005-11-22,8.25,8.41,8.2,8.32,20821944.0,2513004,825,8.921381,8.92,0.6013809967041013,0.0
906.0,2005-11-23,8.25,8.34,8.25,8.29,5413163.0,653800,832,8.907196,8.87,0.6171960449218759,0.0
910.0,2005-11-29,8.14,8.35,8.08,8.3,13614278.0,1645491,814,8.907189,9.06,0.6071893692016594,0.0
914.0,2005-12-05,8.3,8.35,8.1,8.34,5429002.0,660948,835,8.909618,9.57,0.569618377685547,0.0
921.0,2005-12-14,8.72,8.96,8.72,8.87,12098969.0,1360692,892,9.229935,10.0,0.3599346923828133,0.0
927.0,2005-12-23,9.6,9.68,9.41,9.49,28946448.0,3038479,968,9.907121,11.8,0.4171207046508787,0.0
930.0,2005-12-28,9.57,9.67,9.47,9.56,17455636.0,1828259,957,10.077591,9.89,0.517590942382812,0.0
946.0,2006-03-03,9.81,10.0,9.69,9.94,28642816.0,2912694,989,11.111242,9.66,0.0,-1.171242294311524
957.0,2006-03-20,10.1,10.28,9.91,10.27,6740971.0,667501,1010,10.67709,9.75,0.0,-0.4070896911621098
959.0,2006-03-22,10.03,10.15,9.73,10.1,24181504.0,2420368,1003,10.593858,9.68,0.0,-0.49385776519775426
961.0,2006-03-24,9.76,9.8,9.55,9.66,14354948.0,1490417,976,10.349965,10.16,0.6899650955200194,0.0
962.0,2006-03-27,9.66,10.2,9.56,10.19,22809078.0,2270091,966,10.585326,10.05,0.0,-0.3953261947631841
